,image name,segment name,segment area,segment side ratio,segment roundness,total c1 int,avg c1 int,max c1 int,total c2 int,avg c2 int,max c2 int
10,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #022 (Machine Learning Segmenter),0.7156927780112421,1.9117642641067505,0.26191244104906075,1059098,1841.9095652173912,6107,66069,114.90260869565218,371
11,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #024 (Machine Learning Segmenter),0.45283607451189867,1.2631586790084839,0.854532635983005,1196341,3286.651098901099,9135,121029,332.49725274725273,643
12,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #026 (Machine Learning Segmenter),3.3137385370058974,3.143507242202759,0.24059743859937038,12635805,4750.3026315789475,25582,883243,332.04624060150377,1346
13,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #031 (Machine Learning Segmenter),0.38930198977983066,1.2105306386947632,0.8163945320025856,1586249,5067.888178913738,11143,39923,127.54952076677316,237
14,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #032 (Machine Learning Segmenter),2.4223927012060678,1.8170191049575806,0.5083791990110351,8063052,4145.528020565553,18907,712514,366.33110539845757,978
15,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #033 (Machine Learning Segmenter),0.46031067271567144,1.324022650718689,0.782898249807085,1259878,3405.0756756756755,8911,126071,340.73243243243246,944
16,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #035 (Machine Learning Segmenter),2.23490486292811,2.4261393547058105,0.2660804155867167,5395959,3007.7809364548493,10094,217322,121.13823857302118,314
17,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #036 (Machine Learning Segmenter),1.0807023236288147,1.0730032920837402,0.6691267747748103,2688407,3097.2430875576038,8765,230314,265.33870967741933,1118
18,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #038 (Machine Learning Segmenter),0.5500058511609448,1.2857146263122559,0.8629143078886684,1103951,2497.626696832579,6728,153566,347.4343891402715,830
19,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #041 (Machine Learning Segmenter),0.7107097125420587,1.280001163482666,0.750446641152377,2832784,4961.092819614711,11100,188458,330.0490367775832,781
20,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #043 (Machine Learning Segmenter),1.4201736587168536,2.1534974575042725,0.41659536604616926,4357482,3822.3526315789472,11331,297427,260.9008771929825,667
21,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #045 (Machine Learning Segmenter),0.23358119386789916,1.595954179763794,0.6935988984456726,22092,117.51063829787235,285,30459,162.0159574468085,286
22,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #046 (Machine Learning Segmenter),1.9633277948577186,2.8490021228790283,0.389046737252629,8575839,5441.522208121827,22821,439684,278.98730964467006,911
23,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #047 (Machine Learning Segmenter),0.6372094968716269,1.5101560354232788,0.6239431602878038,2171156,4240.5390625,13174,140224,273.875,555
24,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #049 (Machine Learning Segmenter),0.6994978152363995,1.545454740524292,0.7127471809308845,1145528,2038.306049822064,6114,125945,224.10142348754448,546
25,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #051 (Machine Learning Segmenter),0.8732822234741161,1.2758634090423584,0.6328354625830064,1808775,2580.2781740370897,8918,167795,239.36519258202568,548
26,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #052 (Machine Learning Segmenter),1.2675672787231484,3.62680721282959,0.365273200105883,2968678,2916.186640471513,10127,290254,285.1218074656189,723
27,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #053 (Machine Learning Segmenter),0.39428505524901253,1.1592893600463867,0.8051323671530748,533336,1682.4479495268138,3492,55380,174.70031545741324,374
28,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #054 (Machine Learning Segmenter),3.0515047166902316,5.473083019256592,0.16356709233257094,7467340,3047.8938775510205,10965,341831,139.52285714285713,435
29,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #055 (Machine Learning Segmenter),53.655157439429956,4.100574016571045,0.016908188688005293,153018837,3554.527097028967,20010,11125008,258.42663011916653,1090
30,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #057 (Machine Learning Segmenter),3.2022424471329582,2.5167465209960938,0.2141996599391395,8730213,3396.970038910506,17217,802898,312.41167315175096,989
31,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #058 (Machine Learning Segmenter),1.0894226881998839,1.9871783256530762,0.6538742638092451,3539437,4045.070857142857,14536,248360,283.84,687
32,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #059 (Machine Learning Segmenter),0.41795461622762614,1.6470566987991333,0.742462172798585,719873,2142.4791666666665,4812,60213,179.20535714285714,343
33,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #061 (Machine Learning Segmenter),3.3068868219857737,1.980364441871643,0.1825704985632339,10736938,4045.5681989449886,13548,588241,221.64318010550113,649
34,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #063 (Machine Learning Segmenter),0.4154630834930353,1.1000007390975952,0.8231002887407743,757888,2269.125748502994,7035,88725,265.6437125748503,532
35,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #065 (Machine Learning Segmenter),0.9417993736753659,1.758389949798584,0.5227328808272159,1087216,1438.116402116402,4976,199686,264.13492063492066,640
36,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #067 (Machine Learning Segmenter),2.684003638338086,3.27060604095459,0.3305159032243017,9042852,4196.219025522042,16104,656911,304.83109048723895,754
37,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #069 (Machine Learning Segmenter),0.20742010015469473,1.3846163749694824,0.7164191951126904,204334,1223.556886227545,2550,18263,109.35928143712574,231
38,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #072 (Machine Learning Segmenter),0.6808113197269675,1.4009428024291992,0.7033764622581192,2354204,4303.846435100549,12376,177829,325.0987202925046,836
39,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #073 (Machine Learning Segmenter),1.9178573224514284,3.0818207263946533,0.40645581380104145,8153302,5301.2366710013,18741,581172,377.87516254876465,1126
40,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #077 (Machine Learning Segmenter),1.5204578512841467,1.8888909816741943,0.4113424657077096,4598038,3765.796887796888,13296,167133,136.88206388206387,431
41,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #078 (Machine Learning Segmenter),2.6597111941758316,2.3697941303253174,0.38433975939998033,8335419,3904.177517564403,19446,659694,308.9901639344262,1305
42,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #079 (Machine Learning Segmenter),0.3706154942703988,1.1363561153411865,0.8240485143642076,669875,2247.9026845637586,5110,57042,191.41610738255034,381
43,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #081 (Machine Learning Segmenter),0.8390236483734907,1.5416659116744995,0.7604371686788644,3687455,5471.001483679525,13015,263596,391.0919881305638,930
44,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #083 (Machine Learning Segmenter),2.0200101645696624,2.7344753742218018,0.3296772852374689,4912998,3028.975339087546,7576,333737,205.75647348951912,560
45,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #084 (Machine Learning Segmenter),12.85444026093994,1.0247966051101685,0.06693066367364756,45943771,4453.64201240791,19618,3000984,290.9057774331136,1560
46,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #085 (Machine Learning Segmenter),0.3880562234125354,1.5038727521896362,0.6308863881687278,496548,1591.5,3531,35493,113.75961538461539,321
47,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #086 (Machine Learning Segmenter),0.7568030681319905,1.4848438501358032,0.7991171507450813,2213966,3641.3914473684213,11817,139103,228.7878289473684,551
48,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #089 (Machine Learning Segmenter),1.7602678769885418,2.718118906021118,0.4862407051605829,5084339,3598.258315640481,11590,478173,338.40976645435245,766
49,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #090 (Machine Learning Segmenter),0.4652937381848533,1.561155080795288,0.7256097955660236,1039887,2780.446524064171,8506,101082,270.27272727272725,579
50,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #093 (Machine Learning Segmenter),0.6160314686276042,1.1739119291305542,0.8891695780998959,1955731,3950.971717171717,9915,130371,263.3757575757576,592
51,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #094 (Machine Learning Segmenter),1.063884477670325,2.1048378944396973,0.5577607442641697,2627377,3076.5538641686185,9243,310568,363.6627634660422,1288
52,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #095 (Machine Learning Segmenter),2.4479309117356194,1.7971009016036987,0.2722224041218932,7819866,3979.575572519084,14029,395245,201.14249363867685,609
53,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #096 (Machine Learning Segmenter),1.5235722672023853,1.2405074834823608,0.5582368780641304,4257264,3483.8494271685763,11884,391191,320.12356792144027,814
54,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #099 (Machine Learning Segmenter),0.2360727266024901,1.066667079925537,0.8792599418748326,346865,1825.6052631578948,4386,46315,243.76315789473685,365
55,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #100 (Machine Learning Segmenter),9.949313092406399,2.0414540767669678,0.09301634048054995,35259173,4416.782287360641,20448,2020768,253.13390955781034,876
56,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #101 (Machine Learning Segmenter),0.5238447574477403,1.0869570970535278,0.8340109905983878,646360,1535.2969121140143,4800,115673,274.75771971496437,555
57,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #102 (Machine Learning Segmenter),6.566434522014941,3.0102760791778564,0.16718991412501558,25498998,4839.437843993168,22651,1391340,264.06149174416396,1271
58,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #103 (Machine Learning Segmenter),0.6546502260137639,1.0836507081985474,0.48479864746978346,1384981,2643.093511450382,9645,95755,182.7385496183206,598
59,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #104 (Machine Learning Segmenter),0.34320863418989883,1.1764686107635498,0.8758782652727318,706166,2558.572463768116,7071,63495,230.05434782608697,484
60,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #105 (Machine Learning Segmenter),0.2522676893773309,1.0625038146972656,0.8452088932463049,444961,2191.926108374384,5756,34887,171.85714285714286,384
61,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #106 (Machine Learning Segmenter),1.6375598898099282,2.424243927001953,0.40030592881721083,4867987,3701.8912547528516,15533,329607,250.65171102661597,780
62,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #108 (Machine Learning Segmenter),15.15661650770231,4.508697032928467,0.07063958707064188,51366612,4223.880601924184,23421,3735461,307.1672559822383,1308
63,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #109 (Machine Learning Segmenter),1.799509517558352,2.2651028633117676,0.2558710005486094,6725802,4657.757617728532,14337,552325,382.4965373961219,1102
64,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #110 (Machine Learning Segmenter),0.20866586652199012,1.0714291334152222,0.8901481076863493,299372,1781.9761904761904,4289,27465,163.48214285714286,306
65,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #114 (Machine Learning Segmenter),0.2709541848867627,1.1874979734420776,0.7260464469370025,161796,742.183486238532,2418,43740,200.6422018348624,404
66,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #118 (Machine Learning Segmenter),1.6986024418074126,2.403477668762207,0.3527002080911282,4847304,3556.349229640499,12131,419017,307.42259721203226,696
67,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #119 (Machine Learning Segmenter),0.279674549457831,1.0555589199066162,0.7215928954134805,672540,2989.0666666666666,4985,21607,96.03111111111112,201
68,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #120 (Machine Learning Segmenter),0.6596332914829452,3.4347786903381348,0.36721470435079095,1855337,3500.6358490566035,10435,120447,227.25849056603772,501
69,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #122 (Machine Learning Segmenter),0.4789971682251034,1.3267687559127808,0.8146803167816619,2053023,5332.527272727273,13688,67931,176.44415584415583,409
70,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #125 (Machine Learning Segmenter),0.5848873094452178,1.367288589477539,0.6679579257269593,1572215,3345.1382978723404,11373,116754,248.41276595744682,756
71,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #132 (Machine Learning Segmenter),0.2859033812943082,1.5714329481124878,0.7576062631919683,446906,1943.0695652173913,4934,24644,107.14782608695653,239
72,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #135 (Machine Learning Segmenter),0.6808113197269678,1.827584981918335,0.749224787690671,886342,1620.3692870201096,4453,106384,194.48628884826326,401
73,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #136 (Machine Learning Segmenter),0.4503445417773078,1.0982664823532104,0.8254683186439842,792938,2190.4364640883978,7154,94929,262.2348066298343,708
74,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #137 (Machine Learning Segmenter),0.302098344069149,1.3125020265579224,0.8005207791897703,647222,2663.465020576132,5906,73208,301.26748971193416,545
75,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #139 (Machine Learning Segmenter),1.2414061850099418,3.5492782592773438,0.46706463300000406,3183096,3192.6740220661986,8984,159042,159.52056168505516,347
76,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #143 (Machine Learning Segmenter),0.20492856742010365,1.1428582668304443,0.8451631021800978,542807,3289.7393939393937,8304,47211,286.1272727272727,752
77,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #145 (Machine Learning Segmenter),0.6066882208728885,1.5283634662628174,0.4448043039312143,1500738,3081.5975359342915,8476,156710,321.7864476386037,917
78,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #146 (Machine Learning Segmenter),3.957799748897587,6.923699855804443,0.15337320304403088,8933940,2812.0679886685552,11350,764987,240.78910922253698,841
79,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #147 (Machine Learning Segmenter),0.7269046753168997,1.3333362340927124,0.8326624565415431,2574484,4408.36301369863,13069,201734,345.4349315068493,1029
80,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #151 (Machine Learning Segmenter),1.5385214636099325,2.6134839057922363,0.47321850878702354,3538342,2865.054251012146,9276,351071,284.268016194332,712
81,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #153 (Machine Learning Segmenter),0.21800911427670613,1.51923668384552,0.5687139343738937,22673,129.56,190,20342,116.24,197
82,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #155 (Machine Learning Segmenter),0.7044808807055818,3.0425877571105957,0.3788762229690086,1413982,2502.6230088495577,11728,145205,257.0,628
83,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #158 (Machine Learning Segmenter),14.216062900393956,7.7208709716796875,0.05343192897142184,47636340,4175.696002805049,16091,3806405,333.6610273492286,1085
84,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #159 (Machine Learning Segmenter),8.058239746851621,1.708348035812378,0.14911478890448657,35335654,5463.994742539045,27724,2341940,362.1370032472553,1380
85,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #160 (Machine Learning Segmenter),1.9994550195092895,1.722468376159668,0.4916033539653318,10073444,6280.201995012469,16464,791057,493.177680798005,1388
86,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #162 (Machine Learning Segmenter),12.8176901531048,1.62012779712677,0.06865501328343483,40453047,3932.825879836671,17765,3418409,332.3360878864476,1202
87,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #163 (Machine Learning Segmenter),0.7592946008665824,1.6098812818527222,0.461611303790702,1312948,2152.3737704918035,9485,105715,173.30327868852459,431
88,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #165 (Machine Learning Segmenter),0.6982520488691042,1.2214306592941284,0.7285336304259888,1449257,2583.3458110516935,7733,181036,322.70231729055257,610
89,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #166 (Machine Learning Segmenter),1.0028419256728438,2.714287281036377,0.3962337089160055,3045321,3783.007453416149,10836,308853,383.6683229813665,911
90,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #171 (Machine Learning Segmenter),1.6039241978929495,2.948596954345703,0.40758157374651754,3497698,2715.604037267081,11196,403758,313.47670807453414,965
91,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #175 (Machine Learning Segmenter),0.9442909064099572,2.276984691619873,0.5749762589390461,3048831,4022.2044854881265,15693,244454,322.4986807387863,1015
92,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #181 (Machine Learning Segmenter),1.002219042489195,1.5675652027130127,0.8146839474827317,2716368,3374.3701863354036,10648,196274,243.81863354037267,658
93,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #183 (Machine Learning Segmenter),9.644100332419034,2.8551645278930664,0.08305177722651341,35173686,4545.578444042389,20913,2546057,329.0329542517446,1309
94,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #187 (Machine Learning Segmenter),8.588313336135947,2.7186813354492188,0.08770592416793785,26865389,3897.488611634992,20750,2131882,309.2821703177136,1182
95,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #188 (Machine Learning Segmenter),0.7069724134401727,1.1296299695968628,0.6279393190211591,1499211,2639.455985915493,7447,149154,262.59507042253523,544
96,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #190 (Machine Learning Segmenter),0.8022735405382756,1.5200022459030151,0.33854749043720245,2957914,4593.034161490683,17482,129428,200.9751552795031,838
97,1W-NTRKO_RNR2-647_L-HPG-488_dsDNA-405-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #191 (Machine Learning Segmenter),0.5250905238150356,1.4137924909591675,0.7448785260121512,1425614,3378.2322274881517,9102,111040,263.12796208530807,438
