,image name,object name,avg int channel 1,avg int channel 2,avg int channel 3
24,dsDNA-405_GRSF1-488_MT-RNR2-647-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #029 (GRSF1),2409.1666666666665,28555.066666666666,1203.4666666666667
25,dsDNA-405_GRSF1-488_MT-RNR2-647-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #030 (GRSF1),6867.951219512195,29103.70731707317,1796.3658536585365
26,dsDNA-405_GRSF1-488_MT-RNR2-647-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #035 (GRSF1),4470.823529411765,38965.26470588235,1532.3088235294117
27,dsDNA-405_GRSF1-488_MT-RNR2-647-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #037 (GRSF1),4171.75,22716.0,486.625
28,dsDNA-405_GRSF1-488_MT-RNR2-647-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #038 (GRSF1),2748.3333333333335,21661.666666666668,626.0
29,dsDNA-405_GRSF1-488_MT-RNR2-647-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #039 (GRSF1),3402.5833333333335,30721.805555555555,4682.138888888889
30,dsDNA-405_GRSF1-488_MT-RNR2-647-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #040 (GRSF1),5783.0,22573.0,3515.4
31,dsDNA-405_GRSF1-488_MT-RNR2-647-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #043 (GRSF1),3315.5,21028.25,1118.25
32,dsDNA-405_GRSF1-488_MT-RNR2-647-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #044 (GRSF1),1276.923076923077,26059.96153846154,408.7692307692308
33,dsDNA-405_GRSF1-488_MT-RNR2-647-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #045 (GRSF1),7916.5,23722.4375,2085.25
34,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #001 (GRSF1),6003.3,35336.2,4653.5
35,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #002 (GRSF1),7644.6875,34405.6875,6149.625
36,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #003 (GRSF1),3995.0,31402.25,925.0
37,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #004 (GRSF1),6925.121951219512,34982.09756097561,2719.7804878048782
38,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #005 (GRSF1),5675.047619047619,26741.904761904763,440.04761904761904
39,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #006 (GRSF1),2877.6666666666665,28081.166666666668,673.1666666666666
40,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #007 (GRSF1),8842.023529411765,56299.89411764706,3316.6117647058823
41,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #008 (GRSF1),1774.9019607843138,37359.333333333336,584.6470588235294
42,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #009 (GRSF1),4695.979166666667,37581.645833333336,2636.9375
43,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #010 (GRSF1),5285.014492753623,47125.840579710144,2296.391304347826
44,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #012 (GRSF1),11668.5,29915.0,2551.4
45,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #013 (GRSF1),7957.836734693878,35938.67346938775,4116.918367346939
46,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #014 (GRSF1),5265.752808988764,56959.77528089887,4185.247191011236
47,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #016 (GRSF1),1407.0,24481.0,376.57142857142856
48,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #017 (GRSF1),3301.9242424242425,44614.833333333336,4190.227272727273
49,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #018 (GRSF1),3589.906976744186,34826.83720930233,6567.906976744186
50,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #020 (GRSF1),5663.823529411765,31667.235294117647,841.1764705882352
51,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #022 (GRSF1),7829.4,25934.4,783.4
52,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #024 (GRSF1),4657.823529411765,34887.23529411765,612.7058823529412
53,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #025 (GRSF1),5238.4,24646.8,1240.6
54,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #028 (GRSF1),4659.142857142857,23097.0,1441.857142857143
55,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #029 (GRSF1),7242.586206896552,33358.89655172414,891.8965517241379
56,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #030 (GRSF1),7926.0,26277.5,460.5
57,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #031 (GRSF1),2848.222222222222,33555.666666666664,3062.5185185185187
58,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #032 (GRSF1),5015.928571428572,30748.678571428572,773.8928571428571
59,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #033 (GRSF1),6458.0,26443.666666666668,4873.333333333333
60,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #035 (GRSF1),5008.166666666667,26289.083333333332,8619.333333333334
61,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #036 (GRSF1),6653.615384615385,24025.53846153846,624.3076923076923
62,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #038 (GRSF1),4155.523809523809,37453.642857142855,1597.1666666666667
63,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #039 (GRSF1),5186.8,25103.4,2507.2
64,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #040 (GRSF1),7684.060606060606,31910.0,2950.787878787879
65,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #043 (GRSF1),9441.42857142857,29365.85714285714,945.7142857142857
66,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #044 (GRSF1),8831.666666666666,26307.444444444445,924.6666666666666
67,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #045 (GRSF1),6613.5,26929.2,626.1
68,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #046 (GRSF1),7818.521739130435,38162.30434782609,3194.3260869565215
69,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #047 (GRSF1),9151.833333333334,30770.4,1339.8333333333333
70,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #048 (GRSF1),8818.375,31700.916666666668,5576.208333333333
71,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #049 (GRSF1),9443.117647058823,35100.882352941175,2121.3529411764707
72,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #050 (GRSF1),9710.5,37128.586956521736,2542.782608695652
73,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #051 (GRSF1),2949.945945945946,32680.837837837837,5154.72972972973
74,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #052 (GRSF1),5597.8,59894.35238095238,8411.6
75,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #053 (GRSF1),4884.5,24585.0,4648.833333333333
76,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #054 (GRSF1),5081.4,27154.0,564.8
77,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #056 (GRSF1),3965.375,25291.75,738.375
78,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #057 (GRSF1),2445.64,60031.46,2026.49
79,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #058 (GRSF1),6494.392523364486,54296.233644859814,5984.411214953271
80,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #059 (GRSF1),3850.0,36075.10526315789,4409.894736842105
81,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #060 (GRSF1),6189.0,50385.91139240506,3294.1772151898736
82,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #061 (GRSF1),5169.541666666667,29566.125,652.9166666666666
83,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #064 (GRSF1),5449.90243902439,37642.53658536585,5587.731707317073
84,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #066 (GRSF1),2238.923076923077,34563.230769230766,753.025641025641
85,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #067 (GRSF1),2027.9411764705883,55238.42647058824,2575.8676470588234
86,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #069 (GRSF1),6360.0,27829.5,8216.5
87,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #070 (GRSF1),2028.9375,36518.75,1593.125
88,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #071 (GRSF1),7573.28,47415.34,2487.5
89,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #073 (GRSF1),8885.714285714286,29829.714285714286,669.4761904761905
90,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #077 (GRSF1),14949.333333333334,27716.333333333332,9814.333333333334
91,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #080 (GRSF1),6895.9152542372885,43983.20338983051,8098.64406779661
92,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #081 (GRSF1),6647.0,32491.0,11005.0
93,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #082 (GRSF1),7932.0,31553.625,14878.125
94,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #084 (GRSF1),2228.5185185185187,53503.91358024691,1577.6172839506173
95,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #085 (GRSF1),9534.039215686274,40587.19607843137,5517.058823529412
96,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #086 (GRSF1),5966.166666666667,31743.666666666668,1040.8333333333333
97,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #087 (GRSF1),3470.875,25647.3125,1315.0
98,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #088 (GRSF1),5072.375,28278.0,524.625
99,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #089 (GRSF1),6898.423076923077,31206.115384615383,5728.346153846154
100,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #093 (GRSF1),7796.833333333333,43739.375,7469.625
101,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #095 (GRSF1),6649.358974358975,47059.9358974359,3579.653846153846
102,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #097 (GRSF1),4536.754716981132,52867.11320754717,6799.584905660377
103,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #098 (GRSF1),2830.6,60490.25833333333,8194.158333333333
104,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #100 (GRSF1),8577.75,29593.5,2627.25
105,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #101 (GRSF1),10587.4,27211.3,9222.7
106,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #102 (GRSF1),4672.083333333333,24709.666666666668,5500.416666666667
107,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #103 (GRSF1),7439.210526315789,25442.78947368421,12283.421052631578
108,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #104 (GRSF1),6557.12962962963,42518.90740740741,4896.611111111111
109,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #105 (GRSF1),7094.644444444444,31728.6,1231.8
110,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #106 (GRSF1),3665.962962962963,29853.333333333332,7442.555555555556
111,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #107 (GRSF1),6876.466666666666,31631.8,742.9
112,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #108 (GRSF1),6175.976744186047,29768.418604651164,917.2558139534884
113,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #109 (GRSF1),6948.333333333333,44130.944444444445,9909.037037037036
114,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #110 (GRSF1),5238.170212765957,42754.12765957447,5399.276595744681
115,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #111 (GRSF1),3210.318181818182,29208.31818181818,4603.136363636364
116,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #112 (GRSF1),7521.3432835820895,55016.701492537315,4717.701492537313
117,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #113 (GRSF1),6225.111111111111,27213.11111111111,5413.5
118,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #114 (GRSF1),7365.566037735849,38533.301886792455,5399.018867924528
119,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #115 (GRSF1),14958.411764705883,37871.05882352941,2765.0
120,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #116 (GRSF1),11416.951219512195,35045.48780487805,2943.5365853658536
121,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #117 (GRSF1),5700.347222222223,49248.65277777778,1305.9722222222222
122,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #118 (GRSF1),6556.4,24692.0,569.4
123,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #121 (GRSF1),8370.945945945947,33466.2972972973,4003.0
124,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #122 (GRSF1),8055.285714285715,26080.571428571428,716.0
125,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #124 (GRSF1),11229.78947368421,43614.12280701754,2006.561403508772
126,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #125 (GRSF1),2234.205882352941,30113.29411764706,2169.1470588235293
127,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #126 (GRSF1),7533.14705882353,35475.94117647059,1190.6764705882354
128,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #127 (GRSF1),9323.36170212766,36308.70212765958,3863.531914893617
129,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #128 (GRSF1),5504.75,28679.375,5664.875
130,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #129 (GRSF1),1926.5121951219512,31389.878048780487,1751.0975609756097
131,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #131 (GRSF1),3798.28125,30349.25,1058.46875
132,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #132 (GRSF1),6852.479166666667,38591.166666666664,5717.5625
133,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #133 (GRSF1),5175.96,36911.34,3811.02
134,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #134 (GRSF1),9594.0,22717.0,569.0
135,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #135 (GRSF1),5956.6,33649.32,955.06
136,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #136 (GRSF1),9649.55,32993.0,2796.7
137,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #137 (GRSF1),8184.5,25942.5,5259.0
138,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #138 (GRSF1),4602.347826086957,27117.130434782608,14945.782608695652
139,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #139 (GRSF1),10800.807692307691,48686.846153846156,5115.961538461538
140,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #140 (GRSF1),6903.365853658536,36742.71951219512,1037.3170731707316
141,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #141 (GRSF1),5975.955555555555,33854.933333333334,2609.7555555555555
142,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #143 (GRSF1),5951.413793103448,34174.48275862069,3384.689655172414
143,dsDNA-405_GRSF1-488_MT-RNR2-647-03-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #144 (GRSF1),10361.09677419355,47687.41935483871,3479.048387096774
