,image name,object name,avg int channel 1,avg int channel 2,avg int channel 3
11,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #013 (GRSF1),837.8181818181819,20092.454545454544,1696.3636363636363
12,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #014 (GRSF1),861.4375,12967.75,4452.25
13,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #015 (GRSF1),798.1333333333333,13103.6,1920.2666666666667
14,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #016 (GRSF1),835.7096774193549,21602.483870967742,1771.7096774193549
15,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #017 (GRSF1),668.0,11842.25,1460.8125
16,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #018 (GRSF1),502.36170212765956,29118.617021276597,2781.3617021276596
17,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #019 (GRSF1),384.3030303030303,16657.78787878788,2698.090909090909
18,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #020 (GRSF1),781.1142857142858,18447.628571428573,3095.0
19,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #021 (GRSF1),1481.9583333333333,16761.5,2784.8333333333335
20,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #022 (GRSF1),358.38461538461536,16241.076923076924,2263.4615384615386
21,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #023 (GRSF1),1123.4657534246576,42065.54794520548,3443.5479452054797
22,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #024 (GRSF1),790.0384615384615,14415.76923076923,1844.3461538461538
23,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #025 (GRSF1),789.5,11326.5,2787.0
24,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #026 (GRSF1),586.3,12595.1,2296.5
25,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #027 (GRSF1),607.5,18845.26923076923,1549.8846153846155
26,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #028 (GRSF1),528.0,10564.5,2020.5
27,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #029 (GRSF1),727.6153846153846,14972.153846153846,1381.1538461538462
28,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #030 (GRSF1),383.3888888888889,11284.333333333334,2045.1666666666667
29,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #031 (GRSF1),761.4615384615385,16300.97435897436,2840.8205128205127
30,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #032 (GRSF1),831.375,17991.03125,1808.40625
31,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #034 (GRSF1),1160.7391304347825,20856.434782608696,2833.195652173913
32,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #035 (GRSF1),781.6458333333334,29554.291666666668,3639.875
33,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #037 (GRSF1),404.625,10408.5,1667.375
34,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #038 (GRSF1),1065.125,11147.5,3489.0
35,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #040 (GRSF1),868.0,10670.6,1267.6
36,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #041 (GRSF1),748.75,11093.166666666666,2293.6666666666665
37,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #043 (GRSF1),1086.2291666666667,25616.520833333332,3430.5208333333335
38,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #044 (GRSF1),557.3333333333334,19375.5,3416.3888888888887
39,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #046 (GRSF1),438.2,11061.6,2834.8
40,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #050 (GRSF1),617.4545454545455,28332.840909090908,3796.568181818182
41,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #053 (GRSF1),1006.8333333333334,11676.5,4484.25
42,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #054 (GRSF1),797.6,10180.8,2673.0
43,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #056 (GRSF1),873.3125,12604.75,2317.6875
44,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #057 (GRSF1),393.18918918918916,18033.405405405407,3001.810810810811
45,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #058 (GRSF1),590.4,13388.7,3820.8
46,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #059 (GRSF1),550.7777777777778,13025.0,2013.2592592592594
47,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #060 (GRSF1),922.4102564102565,21172.97435897436,3323.769230769231
48,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #061 (GRSF1),746.5,13448.5,3176.6666666666665
49,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #062 (GRSF1),703.1,12973.4,4720.8
50,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #063 (GRSF1),574.75,12612.0,3844.3333333333335
51,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #064 (GRSF1),832.0,10545.8,3348.4
52,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #065 (GRSF1),1286.25,16065.0,2817.75
53,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #066 (GRSF1),1045.55,16827.25,3448.0
54,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #067 (GRSF1),1060.5,11669.0,2962.5
55,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #068 (GRSF1),654.25,13708.75,3387.5
56,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #069 (GRSF1),898.4166666666666,13154.75,2717.5
57,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #071 (GRSF1),674.8421052631579,17375.42105263158,4275.5
58,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #073 (GRSF1),702.4285714285714,11692.857142857143,1336.3809523809523
59,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #074 (GRSF1),690.1538461538462,14088.192307692309,4825.846153846154
60,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #075 (GRSF1),1255.2307692307693,12706.461538461539,3359.769230769231
61,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #076 (GRSF1),1184.5555555555557,15400.25,3951.6111111111113
62,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #077 (GRSF1),759.5,20650.944444444445,2813.972222222222
63,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #078 (GRSF1),938.2222222222222,10778.333333333334,2024.111111111111
64,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #079 (GRSF1),1276.1666666666667,12906.0,4995.0
65,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #080 (GRSF1),666.8421052631579,13062.947368421053,2262.157894736842
66,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #081 (GRSF1),1389.6923076923076,21667.846153846152,5464.333333333333
67,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #082 (GRSF1),1172.9722222222222,21419.86111111111,6514.944444444444
68,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #083 (GRSF1),756.3,12155.2,1731.7
69,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #084 (GRSF1),1067.9166666666667,12540.416666666666,3125.0833333333335
70,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #085 (GRSF1),914.34375,19833.21875,4696.9375
71,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #086 (GRSF1),669.125,14454.375,2778.375
72,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #087 (GRSF1),743.375,11972.0,2832.875
73,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #088 (GRSF1),1163.2142857142858,19828.714285714286,8543.535714285714
74,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #089 (GRSF1),805.3,13008.5,3531.5
75,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #090 (GRSF1),1006.578947368421,14516.421052631578,4026.4736842105262
76,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #091 (GRSF1),948.7380952380952,26400.904761904763,5410.785714285715
77,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #093 (GRSF1),1883.2,13963.2,4680.0
78,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #094 (GRSF1),904.3529411764706,17550.529411764706,4132.058823529412
79,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #095 (GRSF1),815.3623188405797,36396.666666666664,3541.2608695652175
80,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #096 (GRSF1),1155.4912280701753,38904.771929824565,4688.789473684211
81,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #097 (GRSF1),954.560975609756,22135.536585365855,3804.317073170732
82,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #098 (GRSF1),732.1818181818181,11213.0,2305.818181818182
83,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #099 (GRSF1),1134.888888888889,29140.88888888889,4292.444444444444
84,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #100 (GRSF1),1151.4848484848485,17781.272727272728,4394.363636363636
85,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #101 (GRSF1),1205.7941176470588,17707.235294117647,2671.205882352941
86,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #102 (GRSF1),802.7307692307693,16706.115384615383,3526.076923076923
87,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #103 (GRSF1),1095.5,14225.0,4184.0
88,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #104 (GRSF1),1321.0,15739.368421052632,3458.9473684210525
89,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #105 (GRSF1),1023.4411764705883,19565.235294117647,3976.3823529411766
90,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #106 (GRSF1),800.6923076923077,31979.01923076923,6052.0
91,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #107 (GRSF1),1788.3125,15412.75,5464.8125
92,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #108 (GRSF1),935.8333333333334,17984.033333333333,2211.866666666667
93,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #109 (GRSF1),1088.9,14198.4,4888.2
94,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #110 (GRSF1),698.1090909090909,33012.12727272727,2899.581818181818
95,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #111 (GRSF1),770.7027027027027,23660.0,3086.864864864865
96,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #112 (GRSF1),745.5555555555555,18545.0,4531.0
97,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #113 (GRSF1),1261.0416666666667,15401.666666666666,4343.625
98,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #114 (GRSF1),902.2857142857143,13440.52380952381,2267.714285714286
99,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #115 (GRSF1),903.9117647058823,19498.323529411766,4464.588235294118
100,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #116 (GRSF1),758.2368421052631,20670.684210526317,2395.5789473684213
101,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #117 (GRSF1),726.5384615384615,12265.384615384615,3514.0
102,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #118 (GRSF1),711.9666666666667,15526.766666666666,2285.9
103,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #119 (GRSF1),508.8965517241379,15004.068965517241,3574.9310344827586
104,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #120 (GRSF1),1170.2222222222222,11922.777777777777,4023.6666666666665
105,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #121 (GRSF1),454.25,16877.125,2268.21875
106,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #122 (GRSF1),934.5,10995.5,1891.125
107,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #123 (GRSF1),683.71875,19907.34375,4142.40625
108,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #124 (GRSF1),802.7692307692307,15421.153846153846,3036.9615384615386
109,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #125 (GRSF1),880.0769230769231,12873.23076923077,2678.4615384615386
110,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #127 (GRSF1),666.5510204081633,28905.48979591837,2631.5510204081634
111,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #128 (GRSF1),713.7727272727273,18041.090909090908,1941.9545454545455
112,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #129 (GRSF1),1687.25,24143.295454545456,3443.0
113,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #130 (GRSF1),843.6,10539.8,3278.4
114,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #131 (GRSF1),1064.1,12655.1,2091.05
115,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #132 (GRSF1),625.1666666666666,19190.944444444445,2480.722222222222
116,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #133 (GRSF1),950.6153846153846,12593.538461538461,3601.6923076923076
117,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #134 (GRSF1),985.7179487179487,20007.71794871795,2397.8205128205127
118,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #135 (GRSF1),988.6842105263158,14218.263157894737,4231.1578947368425
119,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #136 (GRSF1),1002.1818181818181,17991.727272727272,3391.242424242424
120,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #137 (GRSF1),593.1290322580645,20052.677419354837,3866.7096774193546
121,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #138 (GRSF1),374.44444444444446,11481.888888888889,3332.1111111111113
122,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #139 (GRSF1),1026.6944444444443,19103.083333333332,2777.6666666666665
123,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #140 (GRSF1),549.1428571428571,22580.214285714286,2841.285714285714
124,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #141 (GRSF1),678.6111111111111,20228.555555555555,3180.4166666666665
125,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #142 (GRSF1),1095.0833333333333,19921.805555555555,5492.638888888889
126,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #143 (GRSF1),960.9230769230769,18697.71794871795,2064.3076923076924
127,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #144 (GRSF1),739.2,12617.8,2707.0666666666666
128,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #145 (GRSF1),968.475,19593.475,3467.075
129,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #146 (GRSF1),853.1071428571429,17765.85714285714,1508.25
130,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #147 (GRSF1),518.7666666666667,18601.1,3379.6666666666665
131,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #149 (GRSF1),762.2105263157895,12857.526315789473,2849.9473684210525
132,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #150 (GRSF1),872.5625,13061.0625,5133.5625
133,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #151 (GRSF1),1128.0,11812.5,4813.0625
134,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #152 (GRSF1),1025.125,16834.625,2087.375
135,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #153 (GRSF1),1276.1090909090908,23083.4,4483.2
136,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #155 (GRSF1),719.0,11600.0,2603.0
137,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #156 (GRSF1),1209.3636363636363,38104.030303030304,4252.575757575758
138,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #157 (GRSF1),398.5,10690.25,1604.0
139,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #158 (GRSF1),795.1379310344828,16684.793103448275,2475.8275862068967
140,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #159 (GRSF1),868.6296296296297,16165.148148148148,3251.6296296296296
141,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #160 (GRSF1),1100.6,13852.6,2901.9
142,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #161 (GRSF1),893.4444444444445,12172.111111111111,2772.222222222222
143,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #162 (GRSF1),1270.2857142857142,14847.666666666666,3906.0
144,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #163 (GRSF1),1135.859375,40875.8125,3470.78125
145,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #164 (GRSF1),686.4242424242424,24236.636363636364,2989.5151515151515
146,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #165 (GRSF1),1125.625,20591.34375,4486.875
147,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #166 (GRSF1),825.1372549019608,28668.0,2128.921568627451
148,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #167 (GRSF1),1180.9130434782608,38579.13043478261,5175.739130434783
149,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #168 (GRSF1),1300.75,12294.75,4908.25
150,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #169 (GRSF1),710.9666666666667,16893.1,3380.4333333333334
151,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #170 (GRSF1),703.5,19307.0,6228.0
152,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #171 (GRSF1),1124.5,11209.75,3246.75
153,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #172 (GRSF1),716.1875,23187.90625,4955.5625
154,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #173 (GRSF1),857.8125,15914.25,4693.625
155,grsf1_rat_tom20_eu_1hr-01-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #174 (GRSF1),1057.157894736842,15985.105263157895,4282.9473684210525
