,image name,object name,avg int channel 1,avg int channel 2
26,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #243 (MRPL23),471.0163934426229,2268.409836065574
27,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #249 (MRPL23),1066.6617647058824,2604.1911764705883
28,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #256 (MRPL23),533.0140845070423,1952.2394366197184
29,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #257 (MRPL23),680.125,887.0625
30,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #260 (MRPL23),878.5205479452055,3379.5068493150684
31,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #262 (MRPL23),544.4583333333334,3984.9305555555557
32,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #273 (MRPL23),878.3333333333334,1826.2592592592594
33,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #277 (MRPL23),635.8444444444444,2004.0666666666666
34,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #278 (MRPL23),838.1818181818181,2914.7272727272725
35,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #279 (MRPL23),599.6363636363636,2274.7727272727275
36,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #280 (MRPL23),754.1194029850747,1619.7014925373135
37,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #281 (MRPL23),741.3789473684211,3041.6105263157897
38,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #283 (MRPL23),417.6,652.2
39,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #289 (MRPL23),539.2,2145.95
40,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #290 (MRPL23),616.8103448275862,2587.793103448276
41,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #291 (MRPL23),636.2666666666667,2092.9333333333334
42,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #292 (MRPL23),1139.7118644067796,1975.915254237288
43,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #295 (MRPL23),618.4903846153846,2552.721153846154
44,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #296 (MRPL23),713.1428571428571,1716.595238095238
45,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #298 (MRPL23),523.5348837209302,1129.906976744186
46,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #300 (MRPL23),477.0,799.0
47,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #302 (MRPL23),1112.5526315789473,2321.7763157894738
48,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #307 (MRPL23),1032.3589743589744,2279.2051282051284
49,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #312 (MRPL23),477.01234567901236,4778.555555555556
50,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #313 (MRPL23),450.27272727272725,808.5757575757576
51,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #316 (MRPL23),619.275,1963.675
52,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #323 (MRPL23),912.9333333333333,1565.6166666666666
53,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #324 (MRPL23),473.9791666666667,1258.6666666666667
54,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #326 (MRPL23),375.36170212765956,1163.872340425532
55,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #327 (MRPL23),903.3411764705883,4710.070588235294
56,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #328 (MRPL23),658.8620689655172,1276.896551724138
57,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #329 (MRPL23),813.6309523809524,3960.5714285714284
58,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #330 (MRPL23),556.3875,4033.5875
59,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #331 (MRPL23),558.3833333333333,1176.0
60,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #333 (MRPL23),1353.2,2913.5333333333333
61,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #334 (MRPL23),561.0,599.5
62,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #342 (MRPL23),759.0151515151515,2914.287878787879
63,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #343 (MRPL23),736.8222222222222,3416.3777777777777
64,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #344 (MRPL23),815.8591549295775,4691.197183098591
65,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #347 (MRPL23),798.4929577464789,2159.957746478873
66,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #348 (MRPL23),670.5421686746988,4266.963855421687
67,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #349 (MRPL23),549.5333333333333,2113.653333333333
68,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #350 (MRPL23),774.8529411764706,3065.25
69,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #351 (MRPL23),780.5471698113207,1308.6603773584907
70,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #352 (MRPL23),511.77966101694915,1904.0169491525423
71,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #355 (MRPL23),619.5454545454545,1927.3863636363637
72,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #358 (MRPL23),611.1641791044776,2686.2537313432836
73,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #359 (MRPL23),723.0545454545454,2616.981818181818
74,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #360 (MRPL23),1214.25,2621.5
75,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #363 (MRPL23),946.7241379310345,1754.948275862069
76,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #364 (MRPL23),1045.9285714285713,3909.4166666666665
77,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #365 (MRPL23),1532.2967032967033,7356.7692307692305
78,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #366 (MRPL23),550.0,692.5
79,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #368 (MRPL23),1663.8333333333333,700.4166666666666
80,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #369 (MRPL23),708.5892857142857,1993.25
81,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #371 (MRPL23),3499.2727272727275,764.6363636363636
82,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #373 (MRPL23),1141.9024390243903,938.7560975609756
83,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #377 (MRPL23),701.671875,3274.84375
84,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #379 (MRPL23),614.015625,2294.640625
85,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #380 (MRPL23),1038.9473684210527,3234.0
86,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #381 (MRPL23),866.9861111111111,1799.8194444444443
87,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #382 (MRPL23),1048.7666666666667,2784.3
88,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #383 (MRPL23),700.2929292929293,4631.969696969697
89,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #384 (MRPL23),499.7,2996.4555555555557
90,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #385 (MRPL23),792.2465753424658,3220.205479452055
91,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #386 (MRPL23),951.6153846153846,2770.736263736264
92,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #388 (MRPL23),722.2020202020202,4370.545454545455
93,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #396 (MRPL23),996.530612244898,2313.061224489796
94,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #397 (MRPL23),742.9736842105264,925.0526315789474
95,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #399 (MRPL23),1022.8285714285714,2063.442857142857
96,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #400 (MRPL23),900.2142857142857,2275.442857142857
97,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #401 (MRPL23),671.5915492957746,4217.774647887324
98,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #402 (MRPL23),830.0438596491229,5169.394736842105
99,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #404 (MRPL23),912.3714285714286,886.7714285714286
100,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #409 (MRPL23),607.4,839.0
101,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #412 (MRPL23),757.9375,4497.984375
102,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #416 (MRPL23),569.52,1662.76
103,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #417 (MRPL23),813.8163265306123,2564.7755102040815
104,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #418 (MRPL23),547.5,1752.05
105,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #420 (MRPL23),755.6060606060606,1805.4545454545455
106,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #423 (MRPL23),706.9,2016.9
107,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #427 (MRPL23),655.6075949367089,2626.9493670886077
108,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #428 (MRPL23),772.6363636363636,4191.327272727272
109,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #432 (MRPL23),572.6190476190476,3643.3333333333335
110,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #433 (MRPL23),542.0843373493976,1635.6746987951808
111,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #434 (MRPL23),762.3943661971831,2688.760563380282
112,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #436 (MRPL23),1294.4912280701753,1809.421052631579
113,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #437 (MRPL23),938.6206896551724,2741.9655172413795
114,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #438 (MRPL23),1392.982456140351,2154.157894736842
115,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #439 (MRPL23),1179.5616438356165,2919.5753424657532
116,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #440 (MRPL23),468.7090909090909,1520.5272727272727
117,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #441 (MRPL23),723.0388349514564,6413.78640776699
118,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #442 (MRPL23),933.5172413793103,2212.4827586206898
119,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #445 (MRPL23),540.4561403508771,2113.6315789473683
120,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #446 (MRPL23),1128.98,3926.73
121,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #448 (MRPL23),565.4920634920635,1683.2539682539682
122,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #449 (MRPL23),1547.4315789473685,3259.136842105263
123,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #450 (MRPL23),980.9736842105264,3852.7894736842104
124,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #451 (MRPL23),1206.9555555555555,1145.6666666666667
125,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #452 (MRPL23),1062.9571428571428,2506.4
126,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #453 (MRPL23),1306.03125,2037.984375
127,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #454 (MRPL23),1936.3178294573643,6898.038759689923
128,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #455 (MRPL23),1298.2857142857142,3231.214285714286
129,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #457 (MRPL23),456.2361111111111,2661.2361111111113
130,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #460 (MRPL23),940.0454545454545,937.9090909090909
131,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #461 (MRPL23),1248.5074626865671,3063.492537313433
132,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #462 (MRPL23),703.45,1839.15
133,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #463 (MRPL23),1404.2307692307693,1619.0384615384614
134,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #465 (MRPL23),1329.3333333333333,2424.6666666666665
135,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #467 (MRPL23),643.75,2133.326923076923
136,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #468 (MRPL23),1046.671875,2693.390625
137,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #469 (MRPL23),984.1176470588235,2418.8529411764707
138,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #471 (MRPL23),1053.4,656.6
139,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #473 (MRPL23),1728.1739130434783,1554.0869565217392
140,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #474 (MRPL23),1706.3297872340424,6428.436170212766
141,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #478 (MRPL23),1887.5079365079366,5334.253968253968
142,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #480 (MRPL23),648.4821428571429,2242.75
143,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #482 (MRPL23),616.0714285714286,3457.7714285714287
144,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #486 (MRPL23),716.8536585365854,2569.7804878048782
145,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #487 (MRPL23),480.35,2992.8166666666666
146,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #488 (MRPL23),866.0,895.0
147,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #489 (MRPL23),957.6181818181818,2980.7636363636366
148,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #491 (MRPL23),1244.2345679012346,6606.283950617284
149,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #492 (MRPL23),608.8644067796611,3469.3389830508477
150,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #494 (MRPL23),490.54545454545456,1910.909090909091
151,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #495 (MRPL23),1653.6081081081081,6002.364864864865
152,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #496 (MRPL23),1037.8026315789473,6106.710526315789
153,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #498 (MRPL23),476.2,640.8
154,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #499 (MRPL23),790.975,951.75
155,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #500 (MRPL23),938.125,2177.9821428571427
156,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #502 (MRPL23),1056.1081081081081,2600.891891891892
157,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #505 (MRPL23),745.3333333333334,829.5
158,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #506 (MRPL23),831.9859154929577,2537.43661971831
159,tRNAs-647_MRPL23-488_TOM20-405-02-Airyscan Processing-Extended Depth of Focus_objectfeatures.xlsx,Segment #510 (MRPL23),1198.8490566037735,1338.698113207547
